Date,Lst Trd/Lst Prxx,Time,Trading Day,Closing,Relative Closing,Weekday,Relative Time,,,,,,,,,
10/6/2025 7:00,104-07?,7:00:00 AM,10/5/2025,104.22,-0.00390625,Sunday,1:00:00 PM,,,,,,,,,
10/6/2025 7:05,104-07?,7:05:00 AM,10/5/2025,104.22,-0.00390625,Sunday,1:05:00 PM,,,,,,,,,
10/6/2025 7:10,104-07?,7:10:00 AM,10/5/2025,104.22,-0.00390625,Sunday,1:10:00 PM,,,,,,,,,
10/6/2025 7:15,104-07,7:15:00 AM,10/5/2025,104.22,-0.0078125,Sunday,1:15:00 PM,,,,,,,,,
10/6/2025 7:20,104-07?,7:20:00 AM,10/5/2025,104.22,-0.00390625,Sunday,1:20:00 PM,,,,,,,,,
10/6/2025 7:25,104-07,7:25:00 AM,10/5/2025,104.22,-0.0078125,Sunday,1:25:00 PM,,,,,,,,,
10/6/2025 7:30,104-07¼,7:30:00 AM,10/5/2025,104.23,0,Sunday,1:30:00 PM,,,,,,,,,
10/6/2025 7:35,104-07¼,7:35:00 AM,10/5/2025,104.23,0,Sunday,1:35:00 PM,,,,,,,,,
10/6/2025 7:40,104-07?,7:40:00 AM,10/5/2025,104.22,-0.00390625,Sunday,1:40:00 PM,,,,,,,,,
10/6/2025 7:45,104-07,7:45:00 AM,10/5/2025,104.22,-0.0078125,Sunday,1:45:00 PM,,,,,,,,,
10/6/2025 7:50,104-07,7:50:00 AM,10/5/2025,104.22,-0.0078125,Sunday,1:50:00 PM,,,,,,,,,
10/6/2025 7:55,104-07,7:55:00 AM,10/5/2025,104.22,-0.0078125,Sunday,1:55:00 PM,,,,,,,,,
10/6/2025 8:00,104-06¾,8:00:00 AM,10/5/2025,104.21,-0.015625,Sunday,2:00:00 PM,,,,,,,,,
10/6/2025 8:05,104-06¾,8:05:00 AM,10/5/2025,104.21,-0.015625,Sunday,2:05:00 PM,,,,,,,,,
10/6/2025 8:10,104-06?,8:10:00 AM,10/5/2025,104.21,-0.01953125,Sunday,2:10:00 PM,,,,,,,,,
10/6/2025 8:15,104-06+,8:15:00 AM,10/5/2025,104.20,-0.0234375,Sunday,2:15:00 PM,,,,,,,,,
10/6/2025 8:20,104-06+,8:20:00 AM,10/5/2025,104.20,-0.0234375,Sunday,2:20:00 PM,,,,,,,,,
10/6/2025 8:25,104-06?,8:25:00 AM,10/5/2025,104.21,-0.01953125,Sunday,2:25:00 PM,,,,,,,,,
10/6/2025 8:30,104-06?,8:30:00 AM,10/5/2025,104.20,-0.02734375,Sunday,2:30:00 PM,,,,,,,,,
10/6/2025 8:35,104-06?,8:35:00 AM,10/5/2025,104.20,-0.02734375,Sunday,2:35:00 PM,,,,,,,,,
10/6/2025 8:40,104-06¼,8:40:00 AM,10/5/2025,104.20,-0.03125,Sunday,2:40:00 PM,,,,,,,,,
10/6/2025 8:45,104-06¼,8:45:00 AM,10/5/2025,104.20,-0.03125,Sunday,2:45:00 PM,,,,,,,,,
10/6/2025 8:50,104-06+,8:50:00 AM,10/5/2025,104.20,-0.0234375,Sunday,2:50:00 PM,,,,,,,,,
10/6/2025 8:55,104-06+,8:55:00 AM,10/5/2025,104.20,-0.0234375,Sunday,2:55:00 PM,,,,,,,,,
10/6/2025 9:00,104-06+,9:00:00 AM,10/5/2025,104.20,-0.0234375,Sunday,3:00:00 PM,,,,,,,,,
10/6/2025 9:05,104-06+,9:05:00 AM,10/5/2025,104.20,-0.0234375,Sunday,3:05:00 PM,,,,,,,,,
10/6/2025 9:10,104-06+,9:10:00 AM,10/5/2025,104.20,-0.0234375,Sunday,3:10:00 PM,,,,,,,,,
10/6/2025 9:15,104-06¾,9:15:00 AM,10/5/2025,104.21,-0.015625,Sunday,3:15:00 PM,,,,,,,,,
10/6/2025 9:20,104-06?,9:20:00 AM,10/5/2025,104.21,-0.01953125,Sunday,3:20:00 PM,,,,,,,,,
10/6/2025 9:25,104-06+,9:25:00 AM,10/5/2025,104.20,-0.0234375,Sunday,3:25:00 PM,,,,,,,,,
10/6/2025 9:30,104-06?,9:30:00 AM,10/5/2025,104.21,-0.01953125,Sunday,3:30:00 PM,,,,,,,,,
10/6/2025 9:35,104-06¾,9:35:00 AM,10/5/2025,104.21,-0.015625,Sunday,3:35:00 PM,,,,,,,,,
10/6/2025 9:40,104-06¾,9:40:00 AM,10/5/2025,104.21,-0.015625,Sunday,3:40:00 PM,,,,,,,,,
10/6/2025 9:45,104-06¾,9:45:00 AM,10/5/2025,104.21,-0.015625,Sunday,3:45:00 PM,,,,,,,,,
10/6/2025 9:50,104-06?,9:50:00 AM,10/5/2025,104.21,-0.01171875,Sunday,3:50:00 PM,,,,,,,,,
10/6/2025 9:55,104-06¾,9:55:00 AM,10/5/2025,104.21,-0.015625,Sunday,3:55:00 PM,,,,,,,,,
10/6/2025 10:00,104-07?,10:00:00 AM,10/5/2025,104.22,-0.00390625,Sunday,4:00:00 PM,,,,,,,,,
10/6/2025 10:05,104-07+,10:05:00 AM,10/5/2025,104.23,0.0078125,Sunday,4:05:00 PM,,,,,,,,,
10/6/2025 10:10,104-07?,10:10:00 AM,10/5/2025,104.22,-0.00390625,Sunday,4:10:00 PM,,,,,,,,,
10/6/2025 10:15,104-07,10:15:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:15:00 PM,,,,,,,,,
10/6/2025 10:20,104-07?,10:20:00 AM,10/5/2025,104.22,-0.00390625,Sunday,4:20:00 PM,,,,,,,,,
10/6/2025 10:25,104-07,10:25:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:25:00 PM,,,,,,,,,
10/6/2025 10:30,104-07,10:30:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:30:00 PM,,,,,,,,,
10/6/2025 10:35,104-07,10:35:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:35:00 PM,,,,,,,,,
10/6/2025 10:40,104-07,10:40:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:40:00 PM,,,,,,,,,
10/6/2025 10:45,104-07,10:45:00 AM,10/5/2025,104.22,-0.0078125,Sunday,4:45:00 PM,,,,,,,,,
10/6/2025 10:50,104-07¼,10:50:00 AM,10/5/2025,104.23,0,Sunday,4:50:00 PM,,,,,,,,,
10/6/2025 10:55,104-07?,10:55:00 AM,10/5/2025,104.23,0.00390625,Sunday,4:55:00 PM,,,,,,,,,
10/6/2025 11:00,104-07?,11:00:00 AM,10/5/2025,104.23,0.00390625,Sunday,5:00:00 PM,,,,,,,,,
10/6/2025 11:05,104-07?,11:05:00 AM,10/5/2025,104.22,-0.00390625,Sunday,5:05:00 PM,,,,,,,,,
10/6/2025 11:10,104-07?,11:10:00 AM,10/5/2025,104.22,-0.00390625,Sunday,5:10:00 PM,,,,,,,,,
10/6/2025 11:15,104-06¾,11:15:00 AM,10/5/2025,104.21,-0.015625,Sunday,5:15:00 PM,,,,,,,,,
10/6/2025 11:20,104-06?,11:20:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:20:00 PM,,,,,,,,,
10/6/2025 11:25,104-06?,11:25:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:25:00 PM,,,,,,,,,
10/6/2025 11:30,104-06?,11:30:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:30:00 PM,,,,,,,,,
10/6/2025 11:35,104-06?,11:35:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:35:00 PM,,,,,,,,,
10/6/2025 11:40,104-06+,11:40:00 AM,10/5/2025,104.20,-0.0234375,Sunday,5:40:00 PM,,,,,,,,,
10/6/2025 11:45,104-06?,11:45:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:45:00 PM,,,,,,,,,
10/6/2025 11:50,104-06?,11:50:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:50:00 PM,,,,,,,,,
10/6/2025 11:55,104-06?,11:55:00 AM,10/5/2025,104.21,-0.01953125,Sunday,5:55:00 PM,,,,,,,,,
10/6/2025 12:00,104-06+,12:00:00 PM,10/5/2025,104.20,-0.0234375,Sunday,6:00:00 PM,,,,,,,,,
10/6/2025 12:05,104-06¾,12:05:00 PM,10/5/2025,104.21,-0.015625,Sunday,6:05:00 PM,,,,,,,,,
10/6/2025 12:10,104-06?,12:10:00 PM,10/5/2025,104.21,-0.01953125,Sunday,6:10:00 PM,,,,,,,,,
10/6/2025 12:15,104-06+,12:15:00 PM,10/5/2025,104.20,-0.0234375,Sunday,6:15:00 PM,,,,,,,,,
10/6/2025 12:20,104-06?,12:20:00 PM,10/5/2025,104.21,-0.01953125,Sunday,6:20:00 PM,,,,,,,,,
10/6/2025 12:25,104-06+,12:25:00 PM,10/5/2025,104.20,-0.0234375,Sunday,6:25:00 PM,,,,,,,,,
10/6/2025 12:30,104-06+,12:30:00 PM,10/5/2025,104.20,-0.0234375,Sunday,6:30:00 PM,,,,,,,,,
10/6/2025 12:35,104-06?,12:35:00 PM,10/5/2025,104.21,-0.01953125,Sunday,6:35:00 PM,,,,,,,,,
10/6/2025 12:40,104-06?,12:40:00 PM,10/5/2025,104.21,-0.01953125,Sunday,6:40:00 PM,,,,,,,,,
10/6/2025 12:45,104-06?,12:45:00 PM,10/5/2025,104.21,-0.01953125,Sunday,6:45:00 PM,,,,,,,,,
10/6/2025 12:50,104-06¾,12:50:00 PM,10/5/2025,104.21,-0.015625,Sunday,6:50:00 PM,,,,,,,,,
10/6/2025 12:55,104-06¾,12:55:00 PM,10/5/2025,104.21,-0.015625,Sunday,6:55:00 PM,,,,,,,,,
10/6/2025 13:00,104-06?,1:00:00 PM,10/5/2025,104.21,-0.01171875,Sunday,7:00:00 PM,,,,,,,,,
10/6/2025 13:05,104-06?,1:05:00 PM,10/5/2025,104.21,-0.01171875,Sunday,7:05:00 PM,,,,,,,,,
10/6/2025 13:10,104-06¾,1:10:00 PM,10/5/2025,104.21,-0.015625,Sunday,7:10:00 PM,,,,,,,,,
10/6/2025 13:15,104-06?,1:15:00 PM,10/5/2025,104.21,-0.01953125,Sunday,7:15:00 PM,,,,,,,,,
10/6/2025 13:20,104-06¾,1:20:00 PM,10/5/2025,104.21,-0.015625,Sunday,7:20:00 PM,,,,,,,,,
10/6/2025 13:25,104-06?,1:25:00 PM,10/5/2025,104.21,-0.01171875,Sunday,7:25:00 PM,,,,,,,,,
10/6/2025 13:30,104-06?,1:30:00 PM,10/5/2025,104.21,-0.01953125,Sunday,7:30:00 PM,,,,,,,,,
10/6/2025 13:35,104-06¾,1:35:00 PM,10/5/2025,104.21,-0.015625,Sunday,7:35:00 PM,,,,,,,,,
10/6/2025 13:40,104-06?,1:40:00 PM,10/5/2025,104.21,-0.01953125,Sunday,7:40:00 PM,,,,,,,,,
10/6/2025 13:45,104-06?,1:45:00 PM,10/5/2025,104.21,-0.01953125,Sunday,7:45:00 PM,,,,,,,,,
10/6/2025 13:50,104-06¾,1:50:00 PM,10/5/2025,104.21,-0.015625,Sunday,7:50:00 PM,,,,,,,,,
10/6/2025 13:55,104-06?,1:55:00 PM,10/5/2025,104.21,-0.01953125,Sunday,7:55:00 PM,,,,,,,,,
10/6/2025 14:00,104-06?,2:00:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:00:00 PM,,,,,,,,,
10/6/2025 14:05,104-06?,2:05:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:05:00 PM,,,,,,,,,
10/6/2025 14:10,104-06+,2:10:00 PM,10/5/2025,104.20,-0.0234375,Sunday,8:10:00 PM,,,,,,,,,
10/6/2025 14:15,104-06+,2:15:00 PM,10/5/2025,104.20,-0.0234375,Sunday,8:15:00 PM,,,,,,,,,
10/6/2025 14:20,104-06?,2:20:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:20:00 PM,,,,,,,,,
10/6/2025 14:25,104-06¾,2:25:00 PM,10/5/2025,104.21,-0.015625,Sunday,8:25:00 PM,,,,,,,,,
10/6/2025 14:30,104-06?,2:30:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:30:00 PM,,,,,,,,,
10/6/2025 14:35,104-06?,2:35:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:35:00 PM,,,,,,,,,
10/6/2025 14:40,104-06?,2:40:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:40:00 PM,,,,,,,,,
10/6/2025 14:45,104-06?,2:45:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:45:00 PM,,,,,,,,,
10/6/2025 14:50,104-06?,2:50:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:50:00 PM,,,,,,,,,
10/6/2025 14:55,104-06?,2:55:00 PM,10/5/2025,104.21,-0.01953125,Sunday,8:55:00 PM,,,,,,,,,
10/6/2025 15:00,104-06+,3:00:00 PM,10/5/2025,104.20,-0.0234375,Sunday,9:00:00 PM,,,,,,,,,
10/6/2025 15:05,104-06+,3:05:00 PM,10/5/2025,104.20,-0.0234375,Sunday,9:05:00 PM,,,,,,,,,
10/6/2025 15:10,104-06?,3:10:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:10:00 PM,,,,,,,,,
10/6/2025 15:15,104-06?,3:15:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:15:00 PM,,,,,,,,,
10/6/2025 15:20,104-06?,3:20:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:20:00 PM,,,,,,,,,
10/6/2025 15:25,104-06¼,3:25:00 PM,10/5/2025,104.20,-0.03125,Sunday,9:25:00 PM,,,,,,,,,
10/6/2025 15:30,104-06?,3:30:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:30:00 PM,,,,,,,,,
10/6/2025 15:35,104-06+,3:35:00 PM,10/5/2025,104.20,-0.0234375,Sunday,9:35:00 PM,,,,,,,,,
10/6/2025 15:40,104-06+,3:40:00 PM,10/5/2025,104.20,-0.0234375,Sunday,9:40:00 PM,,,,,,,,,
10/6/2025 15:45,104-06?,3:45:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:45:00 PM,,,,,,,,,
10/6/2025 15:50,104-06+,3:50:00 PM,10/5/2025,104.20,-0.0234375,Sunday,9:50:00 PM,,,,,,,,,
10/6/2025 15:55,104-06?,3:55:00 PM,10/5/2025,104.20,-0.02734375,Sunday,9:55:00 PM,,,,,,,,,
10/6/2025 16:00,104-06+,4:00:00 PM,10/5/2025,104.20,-0.0234375,Sunday,10:00:00 PM,,,,,,,,,
10/6/2025 16:05,104-06+,4:05:00 PM,10/5/2025,104.20,-0.0234375,Sunday,10:05:00 PM,,,,,,,,,
10/6/2025 16:10,104-06+,4:10:00 PM,10/5/2025,104.20,-0.0234375,Sunday,10:10:00 PM,,,,,,,,,
10/6/2025 16:15,104-06?,4:15:00 PM,10/5/2025,104.21,-0.01953125,Sunday,10:15:00 PM,,,,,,,,,
10/6/2025 16:20,104-06¾,4:20:00 PM,10/5/2025,104.21,-0.015625,Sunday,10:20:00 PM,,,,,,,,,
10/6/2025 16:25,104-06¾,4:25:00 PM,10/5/2025,104.21,-0.015625,Sunday,10:25:00 PM,,,,,,,,,
10/6/2025 16:30,104-06+,4:30:00 PM,10/5/2025,104.20,-0.0234375,Sunday,10:30:00 PM,,,,,,,,,
10/6/2025 16:35,104-06+,4:35:00 PM,10/5/2025,104.20,-0.0234375,Sunday,10:35:00 PM,,,,,,,,,
10/6/2025 16:40,104-06?,4:40:00 PM,10/5/2025,104.21,-0.01953125,Sunday,10:40:00 PM,,,,,,,,,
10/6/2025 16:45,104-06?,4:45:00 PM,10/5/2025,104.21,-0.01953125,Sunday,10:45:00 PM,,,,,,,,,
10/6/2025 16:50,104-06¾,4:50:00 PM,10/5/2025,104.21,-0.015625,Sunday,10:50:00 PM,,,,,,,,,
10/6/2025 16:55,104-06¾,4:55:00 PM,10/5/2025,104.21,-0.015625,Sunday,10:55:00 PM,,,,,,,,,
10/6/2025 18:00,104-06¾,6:00:00 PM,10/6/2025,104.21,0,Monday,12:00:00 AM,,,,,,,,,
10/6/2025 19:05,104-06¾,7:05:00 PM,10/6/2025,104.21,0,Monday,1:05:00 AM,,,,,,,,,
10/6/2025 19:15,104-06¾,7:15:00 PM,10/6/2025,104.21,0,Monday,1:15:00 AM,,,,,,,,,
10/6/2025 19:20,104-06¾,7:20:00 PM,10/6/2025,104.21,0,Monday,1:20:00 AM,,,,,,,,,
10/6/2025 19:25,104-06?,7:25:00 PM,10/6/2025,104.21,0.00390625,Monday,1:25:00 AM,,,,,,,,,
10/6/2025 19:35,104-06?,7:35:00 PM,10/6/2025,104.21,0.00390625,Monday,1:35:00 AM,,,,,,,,,
10/6/2025 19:40,104-07,7:40:00 PM,10/6/2025,104.22,0.0078125,Monday,1:40:00 AM,,,,,,,,,
10/6/2025 19:50,104-06?,7:50:00 PM,10/6/2025,104.21,0.00390625,Monday,1:50:00 AM,,,,,,,,,
10/6/2025 19:55,104-06?,7:55:00 PM,10/6/2025,104.21,0.00390625,Monday,1:55:00 AM,,,,,,,,,
10/6/2025 20:00,104-06?,8:00:00 PM,10/6/2025,104.21,0.00390625,Monday,2:00:00 AM,,,,,,,,,
10/6/2025 20:05,104-06?,8:05:00 PM,10/6/2025,104.21,0.00390625,Monday,2:05:00 AM,,,,,,,,,
10/6/2025 20:10,104-06¾,8:10:00 PM,10/6/2025,104.21,0,Monday,2:10:00 AM,,,,,,,,,
10/6/2025 20:15,104-06?,8:15:00 PM,10/6/2025,104.21,0.00390625,Monday,2:15:00 AM,,,,,,,,,
10/6/2025 20:20,104-07,8:20:00 PM,10/6/2025,104.22,0.0078125,Monday,2:20:00 AM,,,,,,,,,
10/6/2025 20:25,104-07,8:25:00 PM,10/6/2025,104.22,0.0078125,Monday,2:25:00 AM,,,,,,,,,
10/6/2025 20:30,104-06?,8:30:00 PM,10/6/2025,104.21,0.00390625,Monday,2:30:00 AM,,,,,,,,,
10/6/2025 20:35,104-06?,8:35:00 PM,10/6/2025,104.21,0.00390625,Monday,2:35:00 AM,,,,,,,,,
10/6/2025 20:50,104-06?,8:50:00 PM,10/6/2025,104.21,0.00390625,Monday,2:50:00 AM,,,,,,,,,
10/6/2025 20:55,104-06?,8:55:00 PM,10/6/2025,104.21,0.00390625,Monday,2:55:00 AM,,,,,,,,,
10/6/2025 21:00,104-06?,9:00:00 PM,10/6/2025,104.21,0.00390625,Monday,3:00:00 AM,,,,,,,,,
10/6/2025 21:15,104-06?,9:15:00 PM,10/6/2025,104.21,0.00390625,Monday,3:15:00 AM,,,,,,,,,
10/6/2025 21:20,104-06?,9:20:00 PM,10/6/2025,104.21,0.00390625,Monday,3:20:00 AM,,,,,,,,,
10/6/2025 21:25,104-06?,9:25:00 PM,10/6/2025,104.21,0.00390625,Monday,3:25:00 AM,,,,,,,,,
10/6/2025 21:30,104-06?,9:30:00 PM,10/6/2025,104.21,0.00390625,Monday,3:30:00 AM,,,,,,,,,
10/6/2025 21:35,104-06?,9:35:00 PM,10/6/2025,104.21,0.00390625,Monday,3:35:00 AM,,,,,,,,,
10/6/2025 21:45,104-06?,9:45:00 PM,10/6/2025,104.21,0.00390625,Monday,3:45:00 AM,,,,,,,,,
10/6/2025 21:50,104-06¾,9:50:00 PM,10/6/2025,104.21,0,Monday,3:50:00 AM,,,,,,,,,
10/6/2025 22:00,104-06¾,10:00:00 PM,10/6/2025,104.21,0,Monday,4:00:00 AM,,,,,,,,,
10/6/2025 22:05,104-06¾,10:05:00 PM,10/6/2025,104.21,0,Monday,4:05:00 AM,,,,,,,,,
10/6/2025 22:10,104-06?,10:10:00 PM,10/6/2025,104.21,0.00390625,Monday,4:10:00 AM,,,,,,,,,
10/6/2025 22:20,104-06?,10:20:00 PM,10/6/2025,104.21,0.00390625,Monday,4:20:00 AM,,,,,,,,,
10/6/2025 22:25,104-06?,10:25:00 PM,10/6/2025,104.21,0.00390625,Monday,4:25:00 AM,,,,,,,,,
10/6/2025 22:35,104-06?,10:35:00 PM,10/6/2025,104.21,-0.00390625,Monday,4:35:00 AM,,,,,,,,,
10/6/2025 23:00,104-06¾,11:00:00 PM,10/6/2025,104.21,0,Monday,5:00:00 AM,,,,,,,,,
10/6/2025 23:10,104-06¾,11:10:00 PM,10/6/2025,104.21,0,Monday,5:10:00 AM,,,,,,,,,
10/6/2025 23:15,104-06¾,11:15:00 PM,10/6/2025,104.21,0,Monday,5:15:00 AM,,,,,,,,,
10/6/2025 23:35,104-06¾,11:35:00 PM,10/6/2025,104.21,0,Monday,5:35:00 AM,,,,,,,,,
10/6/2025 23:45,104-06¾,11:45:00 PM,10/6/2025,104.21,0,Monday,5:45:00 AM,,,,,,,,,
10/6/2025 23:50,104-06¾,11:50:00 PM,10/6/2025,104.21,0,Monday,5:50:00 AM,,,,,,,,,
10/7/2025 0:00,104-06¾,12:00:00 AM,10/6/2025,104.21,0,Monday,6:00:00 AM,,,,,,,,,
10/7/2025 0:05,104-06¾,12:05:00 AM,10/6/2025,104.21,0,Monday,6:05:00 AM,,,,,,,,,
10/7/2025 0:10,104-06?,12:10:00 AM,10/6/2025,104.21,0.00390625,Monday,6:10:00 AM,,,,,,,,,
10/7/2025 0:15,104-06¾,12:15:00 AM,10/6/2025,104.21,0,Monday,6:15:00 AM,,,,,,,,,
10/7/2025 0:20,104-06?,12:20:00 AM,10/6/2025,104.21,-0.00390625,Monday,6:20:00 AM,,,,,,,,,
10/7/2025 0:25,104-06¾,12:25:00 AM,10/6/2025,104.21,0,Monday,6:25:00 AM,,,,,,,,,
10/7/2025 0:30,104-06?,12:30:00 AM,10/6/2025,104.21,0.00390625,Monday,6:30:00 AM,,,,,,,,,
10/7/2025 0:35,104-06?,12:35:00 AM,10/6/2025,104.21,0.00390625,Monday,6:35:00 AM,,,,,,,,,
10/7/2025 0:40,104-06?,12:40:00 AM,10/6/2025,104.21,0.00390625,Monday,6:40:00 AM,,,,,,,,,
10/7/2025 0:45,104-06¾,12:45:00 AM,10/6/2025,104.21,0,Monday,6:45:00 AM,,,,,,,,,
10/7/2025 0:50,104-06¾,12:50:00 AM,10/6/2025,104.21,0,Monday,6:50:00 AM,,,,,,,,,
10/7/2025 0:55,104-06¾,12:55:00 AM,10/6/2025,104.21,0,Monday,6:55:00 AM,,,,,,,,,
10/7/2025 1:00,104-06¾,1:00:00 AM,10/6/2025,104.21,0,Monday,7:00:00 AM,,,,,,,,,
10/7/2025 1:05,104-06¾,1:05:00 AM,10/6/2025,104.21,0,Monday,7:05:00 AM,,,,,,,,,
10/7/2025 1:15,104-06¾,1:15:00 AM,10/6/2025,104.21,0,Monday,7:15:00 AM,,,,,,,,,
10/7/2025 1:20,104-06?,1:20:00 AM,10/6/2025,104.21,0.00390625,Monday,7:20:00 AM,,,,,,,,,
10/7/2025 1:25,104-06?,1:25:00 AM,10/6/2025,104.21,0.00390625,Monday,7:25:00 AM,,,,,,,,,
10/7/2025 1:30,104-06?,1:30:00 AM,10/6/2025,104.21,0.00390625,Monday,7:30:00 AM,,,,,,,,,
10/7/2025 1:35,104-06?,1:35:00 AM,10/6/2025,104.21,0.00390625,Monday,7:35:00 AM,,,,,,,,,
10/7/2025 1:40,104-06?,1:40:00 AM,10/6/2025,104.21,0.00390625,Monday,7:40:00 AM,,,,,,,,,
10/7/2025 1:50,104-06¾,1:50:00 AM,10/6/2025,104.21,0,Monday,7:50:00 AM,,,,,,,,,
10/7/2025 1:55,104-06¾,1:55:00 AM,10/6/2025,104.21,0,Monday,7:55:00 AM,,,,,,,,,
10/7/2025 2:00,104-06?,2:00:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:00:00 AM,,,,,,,,,
10/7/2025 2:05,104-06?,2:05:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:05:00 AM,,,,,,,,,
10/7/2025 2:10,104-06?,2:10:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:10:00 AM,,,,,,,,,
10/7/2025 2:15,104-06?,2:15:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:15:00 AM,,,,,,,,,
10/7/2025 2:20,104-06?,2:20:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:20:00 AM,,,,,,,,,
10/7/2025 2:25,104-06?,2:25:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:25:00 AM,,,,,,,,,
10/7/2025 2:35,104-06?,2:35:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:35:00 AM,,,,,,,,,
10/7/2025 2:40,104-06¾,2:40:00 AM,10/6/2025,104.21,0,Monday,8:40:00 AM,,,,,,,,,
10/7/2025 2:45,104-06?,2:45:00 AM,10/6/2025,104.21,-0.00390625,Monday,8:45:00 AM,,,,,,,,,
10/7/2025 2:50,104-06+,2:50:00 AM,10/6/2025,104.20,-0.0078125,Monday,8:50:00 AM,,,,,,,,,
10/7/2025 2:55,104-06+,2:55:00 AM,10/6/2025,104.20,-0.0078125,Monday,8:55:00 AM,,,,,,,,,
10/7/2025 3:00,104-06+,3:00:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:00:00 AM,,,,,,,,,
10/7/2025 3:05,104-06?,3:05:00 AM,10/6/2025,104.20,-0.01171875,Monday,9:05:00 AM,,,,,,,,,
10/7/2025 3:10,104-06+,3:10:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:10:00 AM,,,,,,,,,
10/7/2025 3:15,104-06?,3:15:00 AM,10/6/2025,104.21,-0.00390625,Monday,9:15:00 AM,,,,,,,,,
10/7/2025 3:20,104-06+,3:20:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:20:00 AM,,,,,,,,,
10/7/2025 3:25,104-06+,3:25:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:25:00 AM,,,,,,,,,
10/7/2025 3:30,104-06+,3:30:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:30:00 AM,,,,,,,,,
10/7/2025 3:35,104-06+,3:35:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:35:00 AM,,,,,,,,,
10/7/2025 3:40,104-06+,3:40:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:40:00 AM,,,,,,,,,
10/7/2025 3:45,104-06+,3:45:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:45:00 AM,,,,,,,,,
10/7/2025 3:50,104-06+,3:50:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:50:00 AM,,,,,,,,,
10/7/2025 3:55,104-06+,3:55:00 AM,10/6/2025,104.20,-0.0078125,Monday,9:55:00 AM,,,,,,,,,
10/7/2025 4:00,104-06?,4:00:00 AM,10/6/2025,104.20,-0.01171875,Monday,10:00:00 AM,,,,,,,,,
10/7/2025 4:05,104-06+,4:05:00 AM,10/6/2025,104.20,-0.0078125,Monday,10:05:00 AM,,,,,,,,,
10/7/2025 4:10,104-06¼,4:10:00 AM,10/6/2025,104.20,-0.015625,Monday,10:10:00 AM,,,,,,,,,
10/7/2025 4:15,104-06?,4:15:00 AM,10/6/2025,104.20,-0.01171875,Monday,10:15:00 AM,,,,,,,,,
10/7/2025 4:20,104-06?,4:20:00 AM,10/6/2025,104.20,-0.01171875,Monday,10:20:00 AM,,,,,,,,,
10/7/2025 4:25,104-06?,4:25:00 AM,10/6/2025,104.20,-0.01171875,Monday,10:25:00 AM,,,,,,,,,
10/7/2025 4:30,104-06?,4:30:00 AM,10/6/2025,104.20,-0.01171875,Monday,10:30:00 AM,,,,,,,,,
10/7/2025 4:35,104-06¼,4:35:00 AM,10/6/2025,104.20,-0.015625,Monday,10:35:00 AM,,,,,,,,,
10/7/2025 4:40,104-06¼,4:40:00 AM,10/6/2025,104.20,-0.015625,Monday,10:40:00 AM,,,,,,,,,
10/7/2025 4:45,104-06¼,4:45:00 AM,10/6/2025,104.20,-0.015625,Monday,10:45:00 AM,,,,,,,,,
10/7/2025 4:50,104-06¼,4:50:00 AM,10/6/2025,104.20,-0.015625,Monday,10:50:00 AM,,,,,,,,,
